p.value,null_model,data_structure
0.9818949205684746,B,null_fe
1.4448830622326161e-47,C1,null_fe
0.9437571239595562,C2,null_fe
6.5132928339902034e-46,A,null_fe
0.9509671606804023,B,null_fe
5.669513934391903e-47,C1,null_fe
0.8486444793941008,C2,null_fe
1.9572825825753387e-44,A,null_fe
0.807254810523745,B,null_fe
2.244788593826825e-45,C1,null_fe
0.4560007104568877,C2,null_fe
3.631439300248186e-41,A,null_fe
0.9727987460188389,B,null_fe
3.292623268310574e-42,C1,null_fe
0.9193586087113392,C2,null_fe
2.03304992390866e-37,A,null_fe
0.945635830224155,B,null_fe
1.9607134489106463e-38,C1,null_fe
0.8425106984793949,C2,null_fe
1.7629823690799942e-40,A,null_fe
0.995803797584078,B,null_fe
1.6037630296736892e-41,C1,null_fe
0.9876943483135768,C2,null_fe
1.1087223668356135e-41,A,null_fe
0.8506062007228229,B,null_fe
1.165821640676559e-42,C1,null_fe
0.5722967710924319,C2,null_fe
2.4614158222025815e-38,A,null_fe
0.7339744496340117,B,null_fe
3.747390154631668e-39,C1,null_fe
0.3230734688069138,C2,null_fe
5.375014900101052e-42,A,null_fe
0.9276122381585061,B,null_fe
4.985429119762698e-43,C1,null_fe
0.783692657418807,C2,null_fe
2.6947237133130913e-42,A,null_fe
0.8061465009341341,B,null_fe
3.1511277717540784e-43,C1,null_fe
0.46004129638916735,C2,null_fe
1.2539735479674037e-42,A,null_fe
0.9687513038099995,B,null_fe
1.1197397982315288e-43,C1,null_fe
0.905316756596523,C2,null_fe
7.226266432680818e-37,A,null_fe
0.9185222903379139,B,null_fe
7.185306664848902e-38,C1,null_fe
0.7694082219262028,C2,null_fe
4.50436742169494e-42,A,null_fe
0.9546628121298129,B,null_fe
4.081562710174465e-43,C1,null_fe
0.8613444237111496,C2,null_fe
2.588744887922942e-40,A,null_fe
0.9930551295125141,B,null_fe
2.3602682679733283e-41,C1,null_fe
0.9792918869654978,C2,null_fe
9.96976355839034e-38,A,null_fe
0.8907854935635195,B,null_fe
1.0160046616709235e-38,C1,null_fe
0.6911252232456735,C2,null_fe
7.959208835953209e-39,A,null_fe
1,B,null_fe
7.479051576720656e-40,C1,null_fe
0.8771121547435795,C2,null_fe
8.628265538813076e-41,A,null_fe
0.9997032948436203,B,null_fe
7.818571045066167e-42,C1,null_fe
0.9991213366440053,C2,null_fe
1.245756382717341e-37,A,null_fe
0.8728504261764632,B,null_fe
1.309462424294981e-38,C1,null_fe
0.6411263266170447,C2,null_fe
4.41191690878187e-37,A,null_fe
0.9075090391666655,B,null_fe
4.4405556076498736e-38,C1,null_fe
0.7334558500691478,C2,null_fe
2.3353930979733857e-46,A,null_fe
0.9594060632901849,B,null_fe
2.011230220115219e-47,C1,null_fe
0.8754205103129707,C2,null_fe
2.7316959452496004e-52,A,null_fe
0.9388229601518452,B,null_fe
2.2570157220121525e-53,C1,null_fe
0.8053699416676235,C2,null_fe
7.571252682315146e-49,A,null_fe
0.8965129266479008,B,null_fe
6.815108426987552e-50,C1,null_fe
0.6848631270165938,C2,null_fe
1.2711188258368069e-45,A,null_fe
0.9727712310654293,B,null_fe
1.0959257512747305e-46,C1,null_fe
0.9163121979827171,C2,null_fe
6.605717366907318e-52,A,null_fe
0.9508991463924249,B,null_fe
5.420453367645057e-53,C1,null_fe
0.8421044288619172,C2,null_fe
5.863949078896159e-42,A,null_fe
0.7249343625387954,B,null_fe
8.17652775631945e-43,C1,null_fe
0.34552100617377407,C2,null_fe
2.5081136065117263e-40,A,null_fe
0.48784347297361663,B,null_fe
1.5291627019918108e-40,C1,null_fe
0.05121112696599391,C2,null_fe
4.298760903892783e-42,A,null_fe
0.9354435959865248,B,null_fe
3.950920250652237e-43,C1,null_fe
0.8075076276488808,C2,null_fe
1.43156729418728e-48,A,null_fe
0.8761404674165896,B,null_fe
1.3400253420160483e-49,C1,null_fe
0.6261198297651248,C2,null_fe
1.6195318030797258e-41,A,null_fe
0.6422771632916002,B,null_fe
3.7956806676945546e-42,C1,null_fe
0.1660809843726813,C2,null_fe
1.683315749143791e-42,A,null_fe
0.9264099306524545,B,null_fe
1.5528309161598426e-43,C1,null_fe
0.7824420245961057,C2,null_fe
5.051175322258302e-41,A,null_fe
0.9440336115781098,B,null_fe
4.66516674984075e-42,C1,null_fe
0.8344102859813355,C2,null_fe
9.065673461900342e-47,A,null_fe
0.6728213492259048,B,null_fe
1.8005438538714722e-47,C1,null_fe
0.1916972989537275,C2,null_fe
7.998518045052607e-41,A,null_fe
0.9147139847209727,B,null_fe
7.612973295732507e-42,C1,null_fe
0.7529414618712268,C2,null_fe
5.631827402452655e-41,A,null_fe
0.8512930013244367,B,null_fe
5.93349928779936e-42,C1,null_fe
0.5801955889401091,C2,null_fe
6.018099802650061e-35,A,null_fe
0.13968733220205057,B,null_fe
9.245470536640193e-36,C1,null_fe
0.3419062755372909,C2,null_fe
1.884402435959919e-48,A,null_fe
0.894222626555337,B,null_fe
1.7111157948179743e-49,C1,null_fe
0.6764409464382192,C2,null_fe
4.674538360164356e-43,A,null_fe
0.9946603727266121,B,null_fe
4.125137870569051e-44,C1,null_fe
0.9839099414050434,C2,null_fe
1.752971463039856e-47,A,null_fe
0.8559319307437658,B,null_fe
1.7289151366699795e-48,C1,null_fe
0.5719109662496417,C2,null_fe
4.1022510839571844e-44,A,null_fe
0.203180891030912,B,null_fe
4.2646161109918255e-45,C1,null_fe
0.5529563246420611,C2,null_fe
8.64018885352226e-34,A,null_fe
0.7732933841626017,B,null_fe
1.2166688611804323e-34,C1,null_fe
0.40416193740465806,C2,null_fe
4.337833196611417e-49,A,null_fe
1,B,null_fe
3.6078640783550074e-50,C1,null_fe
0.9145971168909525,C2,null_fe
4.287567619796976e-47,A,null_fe
0.9615670748031989,B,null_fe
3.66000905823882e-48,C1,null_fe
0.8807475730360852,C2,null_fe
2.902549415906244e-44,A,null_fe
0.5982302235887476,B,null_fe
9.582503444527666e-45,C1,null_fe
0.1024829609500552,C2,null_fe
1.4501987405740777e-37,A,null_fe
0.7928966156670668,B,null_fe
1.8313392026593055e-38,C1,null_fe
0.44533926411878544,C2,null_fe
8.579422309383667e-44,A,null_fe
0.9810285682404893,B,null_fe
7.52589006281543e-45,C1,null_fe
0.9426281231368381,C2,null_fe
1.258312311105186e-40,A,null_fe
0.8767300597980284,B,null_fe
1.2688454149105803e-41,C1,null_fe
0.6469374971771836,C2,null_fe
1.166629886465806e-50,A,null_fe
0.2232108381220644,B,null_fe
1.2821862648167055e-51,C1,null_fe
0.43856139858730114,C2,null_fe
7.18929542632785e-47,A,null_fe
0.7715071594651777,B,null_fe
9.214427722251311e-48,C1,null_fe
0.3620853404935501,C2,null_fe
7.0216037671361855e-40,A,null_fe
0.9633877375277676,B,null_fe
6.492325727893765e-41,C1,null_fe
0.893094595212462,C2,null_fe
3.510704968019507e-51,A,null_fe
0.9504848491239287,B,null_fe
2.9009681415682972e-52,C1,null_fe
0.8420073250322664,C2,null_fe
1.3567817151187219e-43,A,null_fe
0.9791986324777094,B,null_fe
1.1935228646225076e-44,C1,null_fe
0.9367239469179759,C2,null_fe
4.8959003793182214e-42,A,null_fe
0.8758587945955331,B,null_fe
4.8918009756628414e-43,C1,null_fe
0.635168360740812,C2,null_fe
4.892255128654527e-44,A,null_fe
0.7483316681373694,B,null_fe
6.925825904947346e-45,C1,null_fe
0.32520227111503414,C2,null_fe
8.867152279662497e-35,A,null_fe
0.9341987646401101,B,null_fe
8.939858866107873e-36,C1,null_fe
0.8127402376611217,C2,null_fe
4.63893032806963e-48,A,null_fe
0.705593583286065,B,null_fe
7.791914831171774e-49,C1,null_fe
0.2373470440095379,C2,null_fe
7.036546091746602e-32,A,null_fe
0.935725216593687,B,null_fe
7.372679202656014e-33,C1,null_fe
0.8278028217325865,C2,null_fe
7.670886444100726e-41,A,null_fe
0.9592772949942345,B,null_fe
7.02682596514934e-42,C1,null_fe
0.8796502133206928,C2,null_fe
3.793924989941617e-37,A,null_fe
0.875709031141051,B,null_fe
4.0051383113716767e-38,C1,null_fe
0.6443348055687356,C2,null_fe
5.274951815732071e-40,A,null_fe
0.7686218117827454,B,null_fe
6.711285116314482e-41,C1,null_fe
0.4167317558492279,C2,null_fe
3.360457605400637e-40,A,null_fe
0.8305041636534876,B,null_fe
3.741022534856185e-41,C1,null_fe
0.5285103359977353,C2,null_fe
2.961161815726032e-41,A,null_fe
0.9755588582898577,B,null_fe
2.679356760396016e-42,C1,null_fe
0.9276202076898372,C2,null_fe
3.94493787103339e-40,A,null_fe
0.8981876787464999,B,null_fe
3.866156938095205e-41,C1,null_fe
0.7076501090744266,C2,null_fe
7.874140420572575e-43,A,null_fe
0.9320415983408553,B,null_fe
7.207348931155438e-44,C1,null_fe
0.7938353265475149,C2,null_fe
4.7742398564303636e-35,A,null_fe
0.9332663399608685,B,null_fe
4.7936754917738346e-36,C1,null_fe
0.8137479718831759,C2,null_fe
5.3688749254751234e-48,A,null_fe
0.8871232947383447,B,null_fe
4.971258411979689e-49,C1,null_fe
0.6516072385785684,C2,null_fe
9.440598306985623e-36,A,null_fe
0.9425016179468431,B,null_fe
9.335487636618164e-37,C1,null_fe
0.832751740226895,C2,null_fe
4.5986574363413304e-39,A,null_fe
0.990558208182779,B,null_fe
4.2595939036833356e-40,C1,null_fe
0.9722116525347895,C2,null_fe
1.36248028350243e-44,A,null_fe
0.918180743374833,B,null_fe
1.2428939285283226e-45,C1,null_fe
0.7502188199986718,C2,null_fe
7.365118712756821e-54,A,null_fe
0.8428347929411522,B,null_fe
7.160099145678601e-55,C1,null_fe
0.5193141398257148,C2,null_fe
6.1438013976256724e-40,A,null_fe
0.9360681925315694,B,null_fe
5.783696734551107e-41,C1,null_fe
0.8138617768655555,C2,null_fe
2.0212865588371736e-38,A,null_fe
0.7734687045205474,B,null_fe
2.6686821784832583e-39,C1,null_fe
0.404902471092811,C2,null_fe
2.2498217978402362e-45,A,null_fe
0.8068788478828949,B,null_fe
2.5336113825404588e-46,C1,null_fe
0.46249778170204653,C2,null_fe
1.1418965452415537e-33,A,null_fe
0.9887604368598457,B,null_fe
1.1384113352614601e-34,C1,null_fe
0.9671003462036334,C2,null_fe
5.848749697611703e-37,A,null_fe
0.9214503424285616,B,null_fe
5.78810804520752e-38,C1,null_fe
0.7787738747609659,C2,null_fe
1.455826606315087e-43,A,null_fe
0.35124608100859483,B,null_fe
1.989464533829396e-44,C1,null_fe
0.34639906625933337,C2,null_fe
2.0194486099871875e-49,A,null_fe
0.25796014750397833,B,null_fe
4.0739037370018266e-50,C1,null_fe
0.18089727961474777,C2,null_fe
7.878623868523046e-35,A,null_fe
0.8663885668111132,B,null_fe
8.674077802761331e-36,C1,null_fe
0.6288587900447904,C2,null_fe
4.924770348367903e-40,A,null_fe
0.788041169820499,B,null_fe
6.140403410341073e-41,C1,null_fe
0.43110934352040503,C2,null_fe
1.9857986856052642e-41,A,null_fe
0.9009420383208372,B,null_fe
1.9115868685583386e-42,C1,null_fe
0.7120574619146608,C2,null_fe
1.1029309230369896e-47,A,null_fe
0.7455572249314388,B,null_fe
9.385271490453237e-49,C1,null_fe
0.8659804315219295,C2,null_fe
2.2519328902605378e-37,A,null_fe
0.89516673006107,B,null_fe
2.2901608732834002e-38,C1,null_fe
0.7039188673476209,C2,null_fe
5.408136584012346e-49,A,null_fe
0.969936100677595,B,null_fe
4.508026951582442e-50,C1,null_fe
0.9058182844897056,C2,null_fe
8.454811384981062e-43,A,null_fe
0.8473650951100157,B,null_fe
8.870662225906104e-44,C1,null_fe
0.5594970944740377,C2,null_fe
2.3376512615983646e-42,A,null_fe
1,B,null_fe
5.50416988900317e-43,C1,null_fe
0.1629079634683949,C2,null_fe
2.7308322821915613e-45,A,null_fe
0.8250196433387292,B,null_fe
2.9763985889274415e-46,C1,null_fe
0.4917774060035215,C2,null_fe
1.0029398683893078e-35,A,null_fe
0.9065520473033849,B,null_fe
1.0277975999912367e-36,C1,null_fe
0.7342695307883733,C2,null_fe
9.27215008831523e-51,A,null_fe
0.882963279071016,B,null_fe
8.429748325822959e-52,C1,null_fe
0.6370683596565039,C2,null_fe
5.118082063151388e-40,A,null_fe
0.7465283131728488,B,null_fe
7.10170454873131e-41,C1,null_fe
0.3613185303073972,C2,null_fe
7.174114712303032e-40,A,null_fe
0.9297769674211339,B,null_fe
6.797282348750415e-41,C1,null_fe
0.796266031757462,C2,null_fe
6.134771457059201e-44,A,null_fe
0.9311999014579685,B,null_fe
5.5443377518864644e-45,C1,null_fe
0.7941196265038769,C2,null_fe
2.5708847181362444e-33,A,null_fe
0.09566703060101359,B,null_fe
5.234750201474506e-34,C1,null_fe
0.23347243953352545,C2,null_fe
8.289731088328178e-40,A,null_fe
0.817382166099066,B,null_fe
9.655514811504384e-41,C1,null_fe
0.4893116779091388,C2,null_fe
8.856113066161628e-51,A,null_fe
0.936661150132935,B,null_fe
7.437234453053068e-52,C1,null_fe
0.7998791120464277,C2,null_fe
1.259821528102036e-44,A,null_fe
0.19678393151342455,B,null_fe
1.1851380797296e-45,C1,null_fe
0.6858565136818363,C2,null_fe
2.5557841146293015e-44,A,null_fe
0.7035744440968622,B,null_fe
4.389545441841098e-45,C1,null_fe
0.24340947964081897,C2,null_fe
1.715759518751854e-42,A,null_fe
0.9254535229425997,B,null_fe
1.5854649554053749e-43,C1,null_fe
0.7780101423851223,C2,null_fe
3.9289043306755086e-33,A,null_fe
0.8819373545367036,B,null_fe
4.2897333250882015e-34,C1,null_fe
0.6821579735369435,C2,null_fe
2.176763164018489e-36,A,null_fe
0.8958639519598268,B,null_fe
2.2338271807723535e-37,C1,null_fe
0.712124951856177,C2,null_fe
9.480439799873966e-55,A,null_fe
0.7166732927893388,B,null_fe
1.5010134382153126e-55,C1,null_fe
0.23556729373406957,C2,null_fe
1.3140476717234103e-50,A,null_fe
0.8268796930135259,B,null_fe
1.3594322846896362e-51,C1,null_fe
0.489307165204757,C2,null_fe
2.484592885736827e-43,A,null_fe
1,B,null_fe
2.8829799529728763e-44,C1,null_fe
0.4566165238915149,C2,null_fe
9.340731863083697e-43,A,null_fe
0.9601349474726522,B,null_fe
8.364403064078588e-44,C1,null_fe
0.8801093600687546,C2,null_fe
2.2637258894516863e-37,A,null_fe
0.47826023237541926,B,null_fe
1.6730233734637078e-37,C1,null_fe
0.042602347250063795,C2,null_fe
2.4579446532458066e-39,A,null_fe
0.5335738553830364,B,null_fe
1.1688394422662972e-39,C1,null_fe
0.07013809690785218,C2,null_fe
4.8784150948134e-49,A,null_fe
0.9254247390120863,B,null_fe
4.215406667277615e-50,C1,null_fe
0.7682301708897559,C2,null_fe
4.500856332320661e-37,A,null_fe
0.8089894630942583,B,null_fe
5.429709239788737e-38,C1,null_fe
0.489317429578351,C2,null_fe
1.9447649655018175e-39,A,null_fe
0.4951677734654142,B,null_fe
1.3204786266556559e-39,C1,null_fe
0.045644433058158025,C2,null_fe
2.3713138739707782e-39,A,null_fe
0.9138857697318891,B,null_fe
2.3001177189506392e-40,C1,null_fe
0.7510309915714674,C2,null_fe
3.496091425299267e-44,A,null_fe
1,B,null_fe
7.857520616934789e-45,C1,null_fe
0.168569449117251,C2,null_fe
1.980700419286558e-47,A,null_fe
0.6646986915122454,B,null_fe
4.135252456607709e-48,C1,null_fe
0.17752494016117876,C2,null_fe
1.8564470909596223e-37,A,null_fe
0.7943750170467818,B,null_fe
2.3318368727626765e-38,C1,null_fe
0.4506741288741607,C2,null_fe
2.697428566534488e-41,A,null_fe
0.7727459616180171,B,null_fe
3.503554578841297e-42,C1,null_fe
0.39217460311067354,C2,null_fe
4.1838445227911795e-42,A,null_fe
0.6683829997809825,B,null_fe
5.2697090268063976e-43,C1,null_fe
0.40620402094293456,C2,null_fe
3.385616265329145e-45,A,null_fe
0.8291151366580313,B,null_fe
3.633456536874916e-46,C1,null_fe
0.507277629852026,C2,null_fe
7.201291989284948e-42,A,null_fe
0.9366010481521837,B,null_fe
6.611296520552594e-43,C1,null_fe
0.819811555717969,C2,null_fe
1.0256955920240879e-38,A,null_fe
0.6446933765957712,B,null_fe
2.388267256071638e-39,C1,null_fe
0.17542651920896052,C2,null_fe
3.779022630358391e-46,A,null_fe
0.9214620007776173,B,null_fe
3.3765717851831135e-47,C1,null_fe
0.7594351463038002,C2,null_fe
1.522509157413496e-44,A,null_fe
0.9844051134791157,B,null_fe
1.3230516725296437e-45,C1,null_fe
0.9551054293991447,C2,null_fe
1.1834072641359e-38,A,null_fe
0.8006139117001874,B,null_fe
1.4388897701374039e-39,C1,null_fe
0.46454644215806207,C2,null_fe
1.0462607340988121e-39,A,null_fe
0.5422707696567597,B,null_fe
4.934164980627397e-40,C1,null_fe
0.07045327542625834,C2,null_fe
1.200494239872932e-43,A,null_fe
0.8852333662904434,B,null_fe
1.1573207612232094e-44,C1,null_fe
0.6623621780968478,C2,null_fe
5.980493485868294e-49,A,null_fe
0.8835415755249968,B,null_fe
5.519228379466821e-50,C1,null_fe
0.641584003063653,C2,null_fe
3.021811130824877e-39,A,null_fe
0.8393661617197035,B,null_fe
3.3201817206305677e-40,C1,null_fe
0.5556358175026245,C2,null_fe
1.802795815260922e-44,A,null_fe
0.3682402888309716,B,null_fe
1.5799239707068212e-45,C1,null_fe
0.8919427203227586,C2,null_fe
5.866313700498029e-41,A,null_fe
0.9370915190282778,B,null_fe
5.4512096946858915e-42,C1,null_fe
0.815653918590347,C2,null_fe
1.0415408763044086e-43,A,null_fe
1,B,null_fe
9.146001812209959e-45,C1,null_fe
0.9415610984307449,C2,null_fe
3.5646598418349866e-49,A,null_fe
0.8615325552624876,B,null_fe
3.4277596640236617e-50,C1,null_fe
0.5817521025177128,C2,null_fe
2.86233996597983e-37,A,null_fe
0.26978384878994527,B,null_fe
2.711872022042556e-38,C1,null_fe
0.9978795530618503,C2,null_fe
1.8205932633284705e-43,A,null_fe
0.8812527609332338,B,null_fe
1.777882464574025e-44,C1,null_fe
0.6449405071328779,C2,null_fe
5.96013919715457e-39,A,null_fe
0.8805744306045449,B,null_fe
6.0943669940233076e-40,C1,null_fe
0.6578975785216383,C2,null_fe
5.6263135340411514e-37,A,null_fe
0.7402554039134844,B,null_fe
8.433026248105585e-38,C1,null_fe
0.3402176028129247,C2,null_fe
6.879132396474098e-35,A,null_fe
0.826593000318087,B,null_fe
8.34992690300105e-36,C1,null_fe
0.5117795885618879,C2,null_fe
1.2226310877985572e-46,A,null_fe
0.9515683990882067,B,null_fe
1.0539102534396233e-47,C1,null_fe
0.8571017075702511,C2,null_fe
7.841903024616992e-44,A,null_fe
0.8584249114815158,B,null_fe
7.946409361620213e-45,C1,null_fe
0.5873057674600947,C2,null_fe
2.827831322150088e-45,A,null_fe
0.7752136551526686,B,null_fe
3.563495216450579e-46,C1,null_fe
0.38253085306307455,C2,null_fe
6.341023774468347e-38,A,null_fe
0.9966737898461022,B,null_fe
5.956728346539925e-39,C1,null_fe
0.9903695576265845,C2,null_fe
5.219031268894305e-42,A,null_fe
0.6782160305619366,B,null_fe
9.742704960711812e-43,C1,null_fe
0.224628523912048,C2,null_fe
2.878872411070552e-42,A,null_fe
1,B,null_fe
2.7804714226568144e-43,C1,null_fe
0.6867393951019509,C2,null_fe
4.498841734252111e-37,A,null_fe
0.8697761324766543,B,null_fe
4.79048944872125e-38,C1,null_fe
0.6326967813358039,C2,null_fe
4.55976582778031e-47,A,null_fe
0.9668524531717053,B,null_fe
3.8838978584327746e-48,C1,null_fe
0.8944902539780619,C2,null_fe
3.5697003904101333e-44,A,null_fe
0.9075645682113596,B,null_fe
3.310616251764376e-45,C1,null_fe
0.7235977144279381,C2,null_fe
1.519573208144202e-37,A,null_fe
0.9979980096006632,B,null_fe
1.4345136848079995e-38,C1,null_fe
0.9942146686764355,C2,null_fe
2.3996422298874813e-45,A,null_fe
0.9208475815408433,B,null_fe
2.161822378678301e-46,C1,null_fe
0.760512702202191,C2,null_fe
8.468017720077867e-43,A,null_fe
0.791055114668,B,null_fe
9.914869312663894e-44,C1,null_fe
0.45425589415636447,C2,null_fe
7.339059888799972e-33,A,null_fe
0.8981778271763503,B,null_fe
7.86954105764122e-34,C1,null_fe
0.7253204955674654,C2,null_fe
8.437752496678982e-49,A,null_fe
0.9544463185328865,B,null_fe
7.111024489611579e-50,C1,null_fe
0.8579313200577178,C2,null_fe
3.389968157441131e-36,A,null_fe
0.6695988112586811,B,null_fe
6.77682949268176e-37,C1,null_fe
0.22620618421610894,C2,null_fe
1.1443916099669453e-43,A,null_fe
0.7065291650183646,B,null_fe
1.9146288643699215e-44,C1,null_fe
0.2553690865301119,C2,null_fe
3.1022980832397556e-49,A,null_fe
0.2044232040789824,B,null_fe
4.666811337648836e-50,C1,null_fe
0.27339923409366135,C2,null_fe
6.92674801954906e-42,A,null_fe
0.892039969697738,B,null_fe
6.74346703865961e-43,C1,null_fe
0.6804551531732153,C2,null_fe
1.231069953520631e-35,A,null_fe
0.9185980437089097,B,null_fe
1.2427355790798741e-36,C1,null_fe
0.7737180688166496,C2,null_fe
4.108154222838403e-43,A,null_fe
0.7050660543798772,B,null_fe
6.910656247383987e-44,C1,null_fe
0.25569149716569445,C2,null_fe
1.4726337762635564e-37,A,null_fe
0.9827637767507668,B,null_fe
1.3926405112361165e-38,C1,null_fe
0.950102466021006,C2,null_fe
1.2662978479161716e-42,A,null_fe
1,B,null_fe
1.1638311358326852e-43,C1,null_fe
0.7888320575392602,C2,null_fe
1.0353748698972866e-44,A,null_fe
0.70681093629279,B,null_fe
1.735874885125879e-45,C1,null_fe
0.2503750835086997,C2,null_fe
2.8634668379494026e-45,A,null_fe
0.9630023423608884,B,null_fe
2.490240186531357e-46,C1,null_fe
0.8857017987030293,C2,null_fe
2.3965395460515828e-46,A,null_fe
0.8917876181293618,B,null_fe
2.2289960617069247e-47,C1,null_fe
0.6728746081936254,C2,null_fe
1.4385010876531856e-33,A,null_fe
0.957189427580132,B,null_fe
1.4513813111821652e-34,C1,null_fe
0.8802326887056957,C2,null_fe
1.1985688057820364e-44,A,null_fe
0.8973523581697193,B,null_fe
1.1225785467746254e-45,C1,null_fe
0.6935131184550991,C2,null_fe
2.9406267999957693e-43,A,null_fe
0.9766928771227127,B,null_fe
2.598442986984114e-44,C1,null_fe
0.9302830580195172,C2,null_fe
4.0386346703184887e-39,A,null_fe
0.8924478798452885,B,null_fe
4.040816287635701e-40,C1,null_fe
0.6920283620199561,C2,null_fe
6.015804951811387e-46,A,null_fe
0.8554689938467229,B,null_fe
6.013172240449659e-47,C1,null_fe
0.575373856026577,C2,null_fe
2.1745318509844013e-39,A,null_fe
0.9544876490854575,B,null_fe
2.031662545158105e-40,C1,null_fe
0.8702996714329065,C2,null_fe
4.6275709196291635e-45,A,null_fe
0.8824829180685937,B,null_fe
4.4264920120548354e-46,C1,null_fe
0.64947598979001675,C2,null_fe
1.1762379558066654e-48,A,null_fe
0.8483943833734147,B,null_fe
1.1716268175549619e-49,C1,null_fe
0.5466235239140833,C2,null_fe
